Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""Object Repository/KSD/Page_Product FAQs/a_Asia""))",Firefox 109.0,,,2023-07-11 00:07:10,2023-07-11 00:07:11,0.401s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/KSD/Page_Product FAQs/a_Australasia""))",Firefox 109.0,,,2023-07-11 00:07:11,2023-07-11 00:07:11,0.324s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/KSD/Page_Product FAQs/a_Europe""))",Firefox 109.0,,,2023-07-11 00:07:11,2023-07-11 00:07:11,0.291s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/KSD/Page_Product FAQs/a_Middle East""))",Firefox 109.0,,,2023-07-11 00:07:11,2023-07-11 00:07:12,0.289s,PASSED
,,,,,,,
Test Cases/KDS/TC_14_Check_Find_Store_Link_In_Header,Firefox 109.0,,,2023-07-11 00:07:12,2023-07-11 00:07:28,16.071s,PASSED
"openBrowser("""")",Firefox 109.0,,,2023-07-11 00:07:12,2023-07-11 00:07:15,2.886s,PASSED
"navigateToUrl(""https://www.studiokohler.com/en-us/faqs"")",Firefox 109.0,,,2023-07-11 00:07:15,2023-07-11 00:07:19,4.497s,PASSED
maximizeWindow(),Firefox 109.0,,,2023-07-11 00:07:19,2023-07-11 00:07:20,0.499s,PASSED
"click(findTestObject(""Object Repository/KSD/Page_Product FAQs/Page_Product FAQs/button_Accept All Cookies""))",Firefox 109.0,,,2023-07-11 00:07:20,2023-07-11 00:07:22,1.663s,PASSED
"click(findTestObject(""Object Repository/KSD/Page_Product FAQs/Page_Product FAQs/i_OK_fal fa-map-marker-alt""))",Firefox 109.0,,,2023-07-11 00:07:22,2023-07-11 00:07:27,5.736s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/KSD/Page_Product FAQs/Page_Find a KOHLER Store  Studio KOHLER/p_Find a Kohler Experience Center or Kohler_9474eb""))",Firefox 109.0,,,2023-07-11 00:07:27,2023-07-11 00:07:28,0.496s,PASSED
,,,,,,,
Test Cases/KDS/TC_25_ Footer_Press_Room_Link,Firefox 109.0,,,2023-07-11 00:07:28,2023-07-11 00:07:46,17.952s,PASSED
"openBrowser("""")",Firefox 109.0,,,2023-07-11 00:07:28,2023-07-11 00:07:31,2.883s,PASSED
"navigateToUrl(""https://www.studiokohler.com/en-us/faqs"")",Firefox 109.0,,,2023-07-11 00:07:31,2023-07-11 00:07:36,4.617s,PASSED
maximizeWindow(),Firefox 109.0,,,2023-07-11 00:07:36,2023-07-11 00:07:36,0.552s,PASSED
"click(findTestObject(""Object Repository/KSD/Page_Product FAQs/button_Accept All Cookies""))",Firefox 109.0,,,2023-07-11 00:07:36,2023-07-11 00:07:38,1.711s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/KSD/Page_Product FAQs/a_Press Room""))",Firefox 109.0,,,2023-07-11 00:07:38,2023-07-11 00:07:39,0.757s,PASSED
"click(findTestObject(""Object Repository/KSD/Page_Product FAQs/a_Press Room""))",Firefox 109.0,,,2023-07-11 00:07:39,2023-07-11 00:07:43,4.256s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/KSD/Page_Press Room/h1_Press Room""))",Firefox 109.0,,,2023-07-11 00:07:43,2023-07-11 00:07:46,2.645s,PASSED
getUrl(),Firefox 109.0,,,2023-07-11 00:07:46,2023-07-11 00:07:46,0.143s,PASSED
